"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2008,9.31,"9.314903846","","","","","SWS_Total","","","","","","Nsi Web. St Yb 2008. Balance (56 Gr/Egg)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2008,3.87,"3.874031492","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2004-2008","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2007,0.6,"0.603402076","","","","","SWS_Total","","","","","","Nsi Web.Agr Yb 2005-2007. Balance","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2007,10.11,"10.1146325","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2005-2007. Balance. Pcs X 56Gr","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2007,3.71,"3.705623218","","","","","SWS_Total","","","","","","Nsiweb. St Yb 2007. Meat Balance.","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2006,0.62,"0.615302848","","","","","SWS_Total","","","","","","Nsi Web.Agr Yb 2005-2007. Balance","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2006,10.43,"10.43165468","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2005-2007. Balance. Pcs X 56Gr","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2006,3.82,"3.819918145","","","","","SWS_Total","","","","","","Nsiweb. St Yb 2007. Meat Balance.","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2005,0.63,"0.628595781","","","","","SWS_Total","","","","","","Nsi Web.Agr Yb 2005-2007. Balance","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2005,10.19,"10.18651363","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2005-2007. Balance. Pcs X 56Gr","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2005,3.67,"3.674992822","","","","","SWS_Total","","","","","","Nsiweb. St Yb 2007. Meat Balance.","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2004,0.61,"0.605697551","","","","","SWS_Total","","","","","","Nsi Web. ????????, ?????? ? ?????? ????????? ?????????? 2004-2008 Yb. ??????","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2004,10.27,"10.27237354","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2008. ?????? ???? 56 Gr/Egg","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2004,3.64,"3.639672429","","","","","SWS_Total","","","","","","Nsiweb. St Yb 2007. Meat Balance.","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2003,3.53,"3.526771401","","","","","SWS_Total","","","","","","Nsiweb. St Yb 2007. Meat Balance.","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2002,0.62,"0.615611918","","","","","SWS_Total","","","","","","National Report Of May 2004. Tot Milk Datum","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2002,1.06,"1.06049698","","","","","SWS_Total","","","","","","National Report Of May 2004. 56 Gr/Egg","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2002,10.61,"10.6083976","","","","","SWS_Total","","","","","","Agriculture In Kazahstan 2003. Egg Balance","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2002,10.61,"10.6083976","","","","","SWS_Total","","","","","","National Production Publication (Yb)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2002,3.51,"3.513513514","","","","","SWS_Total","","","","","","National Report Of May 2004. Tot Meat Datum","FAO Sources","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2001,0.2,"0.201160542","","","","","SWS_Total","","","","","","National Report Of May 2004. Tot Milk Datum","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2001,1.16,"1.163495169","","","","","SWS_Total","","","","","","National Report Of May 2004. 56 Gr/Egg","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2001,11.63,"11.63106796","","","","","SWS_Total","","","","","","Agriculture In Kazahstan 2003. Egg Balance","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2001,11.63,"11.63106796","","","","","SWS_Total","","","","","","National Production Publication (Yb)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2001,1.15,"1.147426982","","","","","SWS_Total","","","","","","National Report Of May 2004. Tot Meat Datum","FAO Sources","FAO Sources",""
"398","Kazakhstan","","02211","Raw milk of cattle",2000,0.18,"0.18178365","","","","","SWS_Total","","","","","","National Production Publication (Yb)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2000,2.39,"2.388059701","","","","","SWS_Total","","","","","","Agriculture In Kazahstan 2003. Egg Balance","FAO Sources","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",2000,2.39,"2.388059701","","","","","SWS_Total","","","","","","National Production Publication (Yb)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","21111.01","Meat of cattle, fresh or chilled",2000,0.78,"0.783545544","","","","","SWS_Total","","","","","","National Production Publication (Yb)","National Statistics Yearbook","FAO Sources",""
"398","Kazakhstan","","0231","Hen eggs in shell, fresh",1998,4.69,"4.690721649","","","","","SWS_Total","","","","","","Agr Yb 2003. Balance. Pcs*56Gr","National Statistics Yearbook","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2007,0.02,"0.021818182","","","","","SWS_Total","","","","","","Agr In Lithuania 2007. Balance. Off Datum 60Gr/Egg","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2006,0.02,"0.018721333","","","","","SWS_Total","","","","","","Agr In Lithuania 2007. Balance. Off Datum 60Gr/Egg","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2005,0.03,"0.034718204","","","","","SWS_Total","","","","","","Agr In Lithuania 2007. Balance. Off Datum 60Gr/Egg","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2004,0.03,"0.034778576","","","","","SWS_Total","","","","","","Agr In Lithuania 2007. Balance. Off Datum 60Gr/Egg","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2003,0.02,"0.022540984","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003, From Balances Table","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2002,0.02,"0.022942477","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003, From Balances Table","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",2001,0.02,"0.024696902","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003, From Balances Table","FAO Sources","FAO Sources",""
"440","Lithuania","","0231","Hen eggs in shell, fresh",1998,0.04,"0.03575184","","","","","SWS_Total","","","","","","Agriculture In Lithuania 2003, From Balances Table","FAO Sources","FAO Sources",""
"484","Mexico","","02211","Raw milk of cattle",2015,57.14,"57.14%","","","","distribution; harvesting; transport; shelling; storage; threshing; cleaning; collection; harvest; drying; field; threshing/shelling","WholeSupplyChain","","","","","","","Survey","FAO (2015)",""
"484","Mexico","","02211","Raw milk of cattle",2013,37.14,"37.14","1604496","","","","WholeSupplyChain","","","","","","Expert Opinon","Rapid Assessment","Cruzada Nacional Contra el Hambre - Grupo Tecnico de las Perdidas y Mermas de Alimentos: Estudio de Linea Base de 2013",""
"484","Mexico","","21111.01","Meat of cattle, fresh or chilled",2013,34.87,"34.87","403256","","","","WholeSupplyChain","","","","","","Expert Opinon","Rapid Assessment","Cruzada Nacional Contra el Hambre - Grupo Tecnico de las Perdidas y Mermas de Alimentos: Estudio de Linea Base de 2013",""
"484","Mexico","","21113.01","Meat of pig, fresh or chilled",2013,40.91,"40.91","353475","","","","WholeSupplyChain","","","","","","Expert Opinon","Rapid Assessment","Cruzada Nacional Contra el Hambre - Grupo Tecnico de las Perdidas y Mermas de Alimentos: Estudio de Linea Base de 2013",""
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,6.6,"6.6","","","","","Retail","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","Survey","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,6.9,"6.9","","","","","Farm","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","Survey","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,7.4,"7.4","","","","Bepari","Traders","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","Survey","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,8.4,"8.4","","","","","Wholesale","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","Survey","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,6.6,"6.6","","","","","Retail","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","-","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,6.9,"6.9","","","","","Farm","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","-","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,7.4,"7.4","","","","Bepari","Traders","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","-","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"50","Bangladesh","","0231","Hen eggs in shell, fresh",2010,8.4,"8.4","","","","","Wholesale","","","","100","","Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- An...","-","Mymensingh and Gazipur,","http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf"
"528","Netherlands","","0231","Hen eggs in shell, fresh",2007,0.16,"0.161030596","","","","","SWS_Total","","","","","","Land En Tuin","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2006,0.16,"0.163666121","","","","","SWS_Total","","","","","","Land En Tuin","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2005,0.16,"0.164744646","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2004,0.16,"0.163666121","","","","","SWS_Total","","","","","","Land-En Tuinbouw 2005","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2003,0.22,"0.215982721","","","","","SWS_Total","","","","","","Land-En Tuinbouw 2005","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2002,0.31,"0.31496063","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2002,0.16,"0.157480315","","","","","SWS_Total","","","","","","Land-En Tuinbouw 2005","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2001,0.3,"0.304414003","","","","","SWS_Total","","","","","","Land-En Tuinbouw 2005","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2001,0.3,"0.304414003","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2000,0.3,"0.299401198","","","","","SWS_Total","","","","","","Maestro","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",2000,0.3,"0.299401198","","","","","SWS_Total","","","","","","Land-En Tuinbouw 2005","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1999,0.31,"0.309119011","","","","","SWS_Total","","","","","","Maestro","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1998,0.47,"0.465116279","","","","","SWS_Total","","","","","","Maestro","FAO Sources","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1997,0.49,"0.492610837","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1996,0.5,"0.502512563","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1995,0.5,"0.49833887","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1994,0.32,"0.321027287","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"528","Netherlands","","0231","Hen eggs in shell, fresh",1993,0.32,"0.323624595","","","","","SWS_Total","","","","","","National Statistical Yearbook","National Statistics Yearbook","FAO Sources",""
"554","New Zealand","","0231","Hen eggs in shell, fresh",1995,4.82,"4.819277108","","","","","SWS_Total","","","","","","(Entered: Bonomo 13-Mar-1996 10:20:32 )","FAO Sources","FAO Sources",""
"554","New Zealand","","0231","Hen eggs in shell, fresh",1994,4.82,"4.819277108","","","","","SWS_Total","","","","","","(Entered: Bonomo 13-Mar-1996 10:20:32 )","FAO Sources","FAO Sources",""
"591","Panama","","02211","Raw milk of cattle",2014,1,"0.999809693","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2014,5.02,"5.016863406","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2014,5.08,"5.082109528","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2014,5,"5.001022405","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2014,1.06,"1.055184746","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","02211","Raw milk of cattle",2013,1,"1.000189448","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2013,5.02,"5.017120306","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2013,5.08,"5.080273743","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2013,5,"4.998687626","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2013,1.06,"1.061335861","","","","","SWS_Total","","","","","","Questionnaire_591_Panama_2015_Es","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2012,3.82,"3.819766919","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2012 (From Www.Contraloria.Gob.Pa) Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2012,5.01,"5.009137482","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2012 Revised (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2012,5,"5","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2012 (From Www.Contraloria.Gob.Pa) Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2012,1.05,"1.052566105","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2012 Revised (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2012,1.05,"1.052566105","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2012 (From Www.Contraloria.Gob.Pa) Preliminary","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2011,5.01,"5.009474183","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2011 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2011,4.97,"4.97439225","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2011 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2011,4.99,"4.990614354","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2011 (From Www.Contraloria.Gob.Pa) Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2011,5,"4.999845302","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2011 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2011,1.05,"1.054888065","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2011 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2010,5.01,"5.005683664","","","","","SWS_Total","","","","","","Hb10 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2010,5.01,"5.005683664","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2010 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2010,4.99,"4.991170535","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2010 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2010,5,"4.998738648","","","","","SWS_Total","","","","","","Hb10 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2010,3,"3.000237039","","","","","SWS_Total","","","","","","Hb10 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2010,5,"5.001523822","","","","","SWS_Total","","","","","","Hb10 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2010,1.05,"1.052656667","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2010 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2010,1.05,"1.053451125","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2010 (From Www.Contraloria.Gob.Pa)","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2009,5,"5.004595204","","","","","SWS_Total","","","","","","Hb09","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2009,2.25,"2.2452319","","","","","SWS_Total","","","","","","Hb09","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2009,5,"4.998792886","","","","","SWS_Total","","","","","","Hb09R","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2009,2.77,"2.771022655","","","","","SWS_Total","","","","","","Hb09","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2009,1.05,"1.048285161","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2009 Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2008,5.01,"5.006587615","","","","","SWS_Total","","","","","","Hb08R","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2008,5.81,"5.813570487","","","","","SWS_Total","","","","","","Hb08","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2008,2.18,"2.181716539","","","","","SWS_Total","","","","","","Hb08R","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2008,2.21,"2.20525495","","","","","SWS_Total","","","","","","Hb08","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2008,2.53,"2.533905382","","","","","SWS_Total","","","","","","Hb08","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2008,2.63,"2.628926833","","","","","SWS_Total","","","","","","Hb08R","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2008,1.04,"1.036986731","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos De Panama 2008 Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2007,4.84,"4.838709677","","","","","SWS_Total","","","","","","Hb07 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2007,5.01,"5.005317263","","","","","SWS_Total","","","","","","Hb07 Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2007,2.15,"2.146788991","","","","","SWS_Total","","","","","","Hb07 Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2007,2.67,"2.666666667","","","","","SWS_Total","","","","","","Hb07 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2007,2.63,"2.634773764","","","","","SWS_Total","","","","","","Hb07 Revised","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2007,2.65,"2.647898415","","","","","SWS_Total","","","","","","Hb07 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2007,1.84,"1.837254105","","","","","SWS_Total","","","","","","Hb07 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2006,5,"5.000584636","","","","","SWS_Total","","","","","","Hb06 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2006,2.6,"2.600539791","","","","","SWS_Total","","","","","","Hb06 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2006,2.95,"2.950111928","","","","","SWS_Total","","","","","","Hb06 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2006,2.13,"2.127237825","","","","","SWS_Total","","","","","","Hb06 Prov.","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2005,5,"4.999822323","","","","","SWS_Total","","","","","","Hb05","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2005,2.6,"2.600076249","","","","","SWS_Total","","","","","","Hb05","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2005,2.95,"2.948621789","","","","","SWS_Total","","","","","","Hb05","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2005,3.79,"3.786012581","","","","","SWS_Total","","","","","","Hb05","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2004,5,"5.00059202","","","","","SWS_Total","","","","","","Hb04","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21111.01","Meat of cattle, fresh or chilled",2004,2.6,"2.599179207","","","","","SWS_Total","","","","","","Hb04","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21113.01","Meat of pig, fresh or chilled",2004,2.95,"2.951571306","","","","","SWS_Total","","","","","","Hb04","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","21121","Meat of chickens, fresh or chilled",2004,3.89,"3.890414093","","","","","SWS_Total","","","","","","Hb04","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2003,3.96,"3.963949593","","","","","SWS_Total","","","","","","H.D.B.2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"591","Panama","","0231","Hen eggs in shell, fresh",2003,5,"5.000797575","","","","","SWS_Total","","","","","","Hb03","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
