"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"218","Ecuador","","01253.01","Onions and shallots, green",2003,1,"0.999358472","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01311","Avocados",2003,3,"2.995780591","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",2003,1.73,"1.730017915","","","","","SWS_Total","","","","","","H D B 03","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",2003,2.48,"2.480420738","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01316","Mangoes, guavas, mangosteens",2003,1.26,"1.259502497","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",2003,3.68,"3.678022309","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01321","Pomelos and grapefruits",2003,0.47,"0.472069237","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01322","Lemons and limes",2003,0.23,"0.227617602","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01329","Other citrus fruit, n.e.",2003,1.46,"1.455501087","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01341","Apples",2003,3,"2.996977837","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01342.01","Pears",2003,0.77,"0.772797527","","","","","SWS_Total","","","","","","Fbs2003","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01214","Lettuce and chicory",2002,3.99,"3.991420311","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01252","Green garlic",2002,2.93,"2.926829268","","","","","SWS_Total","","","","","","Fbs2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01253.01","Onions and shallots, green",2002,1.02,"1.023176419","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01311","Avocados",2002,6,"5.99882376","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",2002,0.02,"0.017820744","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",2002,1.97,"1.970297097","","","","","SWS_Total","","","","","","Hdb 02","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",2002,2.14,"2.13639083","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01321","Pomelos and grapefruits",2002,0.55,"0.546448087","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01322","Lemons and limes",2002,0.13,"0.131800542","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01329","Other citrus fruit, n.e.",2002,1.69,"1.6915306","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01341","Apples",2002,9.03,"9.02746712","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01342.01","Pears",2002,0.39,"0.393081761","","","","","SWS_Total","","","","","","Hdb 2002","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01214","Lettuce and chicory",2001,8.7,"8.698990785","","","","","SWS_Total","","","","","","Hdb 2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01252","Green garlic",2001,20.83,"20.82585278","","","","","SWS_Total","","","","","","Hdb 2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01253.01","Onions and shallots, green",2001,1.1,"1.099226982","","","","","SWS_Total","","","","","","Hdb 2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",2001,2.28,"2.28196622","","","","","SWS_Total","","","","","","Hdb 2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01330","Grapes",2001,6.94,"6.944444444","","","","","SWS_Total","","","","","","Hdb 2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",2000,9.81,"9.812323193","","","","","SWS_Total","","","","","","A.Q.2001","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",1999,9.98,"9.984352369","","","","","SWS_Total","","","","","","Hoja B.A. 1999","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1999,8,"8","","","","","SWS_Total","","","","","","Hoja B.A. 1999","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",1998,8.35,"8.352683162","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1998,8,"8.000068611","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1998,8.66,"8.657094595","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01330","Grapes",1998,1.94,"1.935483871","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1998,19.99,"19.99488295","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",1997,10,"10.00000133","","","","","SWS_Total","","","","","","H.B.A. 97","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1997,8,"7.999297611","","","","","SWS_Total","","","","","","H.B.A. 97","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1997,10.74,"10.73667712","","","","","SWS_Total","","","","","","H.B.A. 97","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01330","Grapes",1997,2.04,"2.040816327","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1997,19.77,"19.76945245","","","","","SWS_Total","","","","","","Hoja De Balance De Alimentos 1998","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",1996,10,"10","","","","","SWS_Total","","","","","","Hoja B.A. 96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1996,8,"8.00003679","","","","","SWS_Total","","","","","","F.B.S. 96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1996,12.78,"12.7779266","","","","","SWS_Total","","","","","","H.B.A. 97","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01330","Grapes",1996,2.08,"2.083333333","","","","","SWS_Total","","","","","","Hoja B.A. 96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1996,20,"20.00331181","","","","","SWS_Total","","","","","","Hoja B.A. 96","Food Balance Sheet/Ag. Production Questionnaire","FAO Sources",""
"218","Ecuador","","01312","Bananas",1995,10,"9.999992597","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:30 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1995,9.47,"9.468554905","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:31 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1995,13.09,"13.0859375","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:40 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1995,2.38,"2.380952381","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:38 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1995,20.01,"20.00919258","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:37 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1994,8,"8.000004338","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:31 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1994,11.19,"11.19093672","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:40 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1994,6.45,"6.451612903","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:38 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1994,13.31,"13.30651919","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:37 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1993,7.99,"7.990254309","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:29 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1993,11.95,"11.95090439","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:34 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1993,1.15,"1.149425287","","","","","SWS_Total","","","","","","Hbs(Entered: Bonomo 24-Sep-1996 10:35:37 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1992,8,"8.000012309","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:29 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1992,7.41,"7.405102676","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:34 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1992,2.34,"2.34375","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1991,8,"7.999904404","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:29 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1991,11.33,"11.32897603","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:34 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1991,2.17,"2.173913043","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1990,8,"7.999928653","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:29 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1990,8.18,"8.184210526","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:34 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1990,2.14,"2.142857143","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1989,8,"7.999916462","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1989,6.65,"6.64826317","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:34 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01355.90","Other berries and fruits of the genus Vaccinium n.e.",1989,1.99,"1.987899741","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:26 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01313","Plantains and others",1988,7.71,"7.712374959","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:11:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1988,2.3,"2.304892843","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:33 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1988,2.07,"2.068965517","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:28 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01319","Other tropical and subtropical fruits, n.e.",1987,3.95,"3.954380729","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:33 )","FAO Sources","FAO Sources",""
"218","Ecuador","","01330","Grapes",1987,14,"14","","","","","SWS_Total","","","","","","(Entered: Bonomo 27-May-1996 15:58:28 )","FAO Sources","FAO Sources",""
"231","Ethiopia","Gamo Gofa zone of Southern Nations Nationalities and Peoples Region (SNNPR); Addis Ababa and Adama cities","01312","Bananas",2012,4.5,"4.5","","","","","Farm","","","Mechanical Damage, Improper Maturity, Sun Browning","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew3","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21031"
"231","Ethiopia","Addis Ababa and Adama cities","01312","Bananas",2012,7.1,"7.1","","","","","Wholesale","","","Distance Transported, Poor Packaging, Uncontrolled Ripening","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew4","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21032"
"231","Ethiopia","Addis Ababa and Adama cities","01312","Bananas",2012,14.9,"14.9","","","","","Retail","","","Rough Handling, Inability To Finish And Market In Shorter Times, Inefficient Protection From Sun","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew5","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21033"
"231","Ethiopia","Gamo Gofa zone of Southern Nations Nationalities and Peoples Region (SNNPR); Addis Ababa and Adama cities","01312","Bananas",2012,4.5,"4.5","","","","","Farm","","","Mechanical Damage, Improper Maturity, Sun Browning","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew3","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21031"
"231","Ethiopia","Addis Ababa and Adama cities","01312","Bananas",2012,7.1,"7.1","","","","","Wholesale","","","Distance Transported, Poor Packaging, Uncontrolled Ripening","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew4","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21032"
"231","Ethiopia","Addis Ababa and Adama cities","01312","Bananas",2012,14.9,"14.9","","","","","Retail","","","Rough Handling, Inability To Finish And Market In Shorter Times, Inefficient Protection From Sun","A total of 50 sample farmers were selected randomly from six peasant associations of the two dist...","","","-","Mulualem Azene Mebratie1* Jema Haji2 Kebede Woldetsadik2 Amare Ayalew5","http://www.iiste.org/Journals/index.php/FSQM/article/download/20609/21033"
"231","Ethiopia","","01212","Cabbages",1991,1.1,"1.1","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01234","Tomatoes",1991,19.4,"19.4","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01243","Broad beans and horse beans, green",1991,2.2,"2.2","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01251","Carrots and turnips",1991,1.1,"1.1","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01253.01","Onions and shallots, green",1991,10.7,"10.7","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01312","Bananas",1991,8.1,"8.1","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01317","Papayas",1991,11.5,"11.5","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01318","Pineapples",1991,28.2,"28.2","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01322","Lemons and limes",1991,1.3,"1.3","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01323","Oranges",1991,9,"9","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01324","Tangerines, mandarins, clementines",1991,17.4,"17.4","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01330","Grapes",1991,1.9,"1.9","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"231","Ethiopia","","01330","Grapes",1991,4.3,"4.3","","","","",,"","","","","","Interviews","Secondary Sources cited in Documents","Tadesse 1991","http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf"
"242","Fiji","","01234","Tomatoes",2012,6.4,"6.4","","","","","Wholesale","","","Thrown Away By Vendor","","","","-","Prof Steven J.R. Underhill","http://www.pacificfarmers.com/wp-content/uploads/2014/07/Postharvest-losses-Fiji-tomato-Underhill.pdf"
"242","Fiji","","01234","Tomatoes",2012,8.8,"8.8","","","","","Farm","","","Rotting While Ripening","","","","-","Prof Steven J.R. Underhill","http://www.pacificfarmers.com/wp-content/uploads/2014/07/Postharvest-losses-Fiji-tomato-Underhill.pdf"
"242","Fiji","","01234","Tomatoes",2012,0.13,"0.13","","","","",,"","","Physical Losses","","","","-","Prof Steven J.R. Underhill","http://www.pacificfarmers.com/wp-content/uploads/2014/07/Postharvest-losses-Fiji-tomato-Underhill.pdf"
"242","Fiji","","01234","Tomatoes",2012,8.9,"8.9","","","","","Farm","","","Failed To Ripen","","","","-","Prof Steven J.R. Underhill","http://www.pacificfarmers.com/wp-content/uploads/2014/07/Postharvest-losses-Fiji-tomato-Underhill.pdf"
"242","Fiji","","01233","Eggplants (aubergines)",2003,10,"10%","","","","Destined for export","Export","","","","","","","Secondary Sources cited in Documents","Asian Productivity Organization and Food and Agriculture Organization of the United Nations",""
"242","Fiji","","01233","Eggplants (aubergines)",2002,11,"11%","","","","Destined for export","Export","","","","","","","Secondary Sources cited in Documents","Asian Productivity Organization and Food and Agriculture Organization of the United Nations",""
"242","Fiji","","01233","Eggplants (aubergines)",2001,10,"10%","","","","Destined for export","Export","","","","","","","Secondary Sources cited in Documents","Asian Productivity Organization and Food and Agriculture Organization of the United Nations",""
"242","Fiji","","01233","Eggplants (aubergines)",2000,9,"9%","","","","Destined for export","Export","","","","","","","Secondary Sources cited in Documents","Asian Productivity Organization and Food and Agriculture Organization of the United Nations",""
"246","Finland","","01242","Peas, green",2017,17.6,"17.6%","","","","","Farm","","","Diseases and  weather conditions.","The contacts included all Finnish pea producer contacts: 1,198  producer contacts in total (of wh...","","","Survey","FoodLossPrimaryProd.pdf",""
"246","Finland","","01251","Carrots and turnips",2017,15,"10-20","","","","","Farm","","","Most important: After harvest: Quality (appearance, size), plant diseases and damage. During harv...","only 31 producers responded to the questionnaire and 27 completed the questionnaire successfully ...","","online questionnaire","Survey","FoodLossPrimaryProd.pdf",""
"246","Finland","","01251","Carrots and turnips",2017,6.2,"6.2%","","","","","Harvest","","","Plant diseases and moulds during storage because of weather, crop rotation, storage conditions an...","3/6","","","Crop Cutting Field Experiment","FoodLossPrimaryProd.pdf",""
"246","Finland","","01253.01","Onions and shallots, green",2017,11,"11%","","","","","Farm","","","Diseases and  damage, quality,  appearance.","The questionnaire was sent to 302 onion producers, of which only 31 producers  responded to the q...","","","Survey","FoodLossPrimaryProd.pdf",""
"246","Finland","","01354","Strawberries",2014,14,"14%","","","","Sorting","Farm","","","","68","","","Survey","Hartikainen et al.,. 2014",""
"246","Finland","","01359.90","Other fruits, n.e.",2014,13,"13","","","","","Consumer","","","","","","","Case Study","J.-M. Katajajuuri et al. / Journal of Cleaner Production 73 (2014) 322e329",""
"246","Finland","","01290.90","Other vegetables, fresh n.e.",2010,19,"19%","","","","Consumption","Consumer","","","","","","","Survey","Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",""
"246","Finland","","01290.90","Other vegetables, fresh n.e.",2010,16,"16%","","","","Consumption in schools","Consumer","","","","","","","Survey","Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",""
"266","Gabon","","01313","Plantains and others",2013,35,"30-40","","","","","WholeSupplyChain","","","rough handling, unprotected storage conditions, and poor transportation","","","","-","Cauthen et al. (2013)","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf"
"268","Georgia","","01330","Grapes",2014,3.11,"3.112494442","","","","","SWS_Total","","","","","","Nsi Web. Pubblications. Agriculture In Gr 2014.","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2013,3.14,"3.141831239","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2013","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2012,2.78,"2.777777778","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2013","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2011,3.13,"3.13283208","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb. Balance","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2010,3.31,"3.314001657","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2010","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2009,3.33,"3.331112592","","","","","SWS_Total","","","","","","Nsi Web. Agr Yb 2008. Balance.","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2008,2.84,"2.844141069","","","","","SWS_Total","","","","","","Nsi Web. Agriculure In Gr 2008. Balance","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2007,3.52,"3.519577651","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2006,3.08,"3.076923077","","","","","SWS_Total","","","","","","Agr Yb 2007. Balance","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2005,3.2,"3.19624122","","","","","SWS_Total","","","","","","Agriculture In Gr 2007","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2004,1.67,"1.666666667","","","","","SWS_Total","","","","","","Nsi On The Web. Agriculture Yb 2004","National Statistics Yearbook","FAO Sources",""
"268","Georgia","","01330","Grapes",2004,3.33,"3.333333333","","","","","SWS_Total","","","","","","Agriculture In Gr 2007","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2003,3.5,"3.5","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2002,3.33,"3.333333333","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2001,4,"4","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",2000,3.81,"3.80952381","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",1999,3.64,"3.636363636","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",1998,3.77,"3.773648195","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",1997,3.56,"3.558718861","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",1996,3.21,"3.212335368","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"268","Georgia","","01330","Grapes",1995,2.84,"2.840909091","","","","","SWS_Total","","","","","","Nsi On The Web. Food Security Bulletin Sept 2004","FAO Sources","FAO Sources",""
"276","Germany","","01341","Apples",2002,1.59,"1.589966692","","","","","SWS_Total","","","","","","","FAO Sources","FAO Sources",""
