"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"356","India","","0142","Groundnuts, excluding shelled",2014,2.05,"2.05","","","","Harvesting","Harvest","","","","8 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.01,"0.01","","","","Processing","Storage","","","Poor Storage Conditions","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.02,"0.02","","","","Storage","Storage","","","Poor Storage Conditions","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.03,"0.03","","","","Retailer","Storage","","","Poor Storage Conditions","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.06,"0.06","","","","Wholesaler","Storage","","","Poor Storage Conditions","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.11,"0.11","","","","","Farm","","","Poor Storage Conditions","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.14,"0.14","","","","Packaging","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.14,"0.14","","","","Transportation","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.19,"0.19","","","","Drying","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.54,"0.54","","","","Collection","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,0.64,"0.64","","","","Winnowing/cleaning","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,1.78,"1.78","","","","Threshing","Farm","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,1.85,"1.85","","","","Harvesting","Harvest","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,2.01,"2.01","","","","Harvesting","Harvest","","","","10 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01442","Mustard seed",2014,5.54,"5.54","","","","","WholeSupplyChain","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.02,"0.02","","","","Storage","Storage","","","Insects Attack","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.04,"0.04","","","","Farm","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.05,"0.05","","","","Retailer","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.07,"0.07","","","","Transport","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.1,"0.1","","","","Packaging","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.11,"0.11","","","","Drying","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.16,"0.16","","","","Wholesaler","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.25,"0.25","","","","Winnowing/cleaning","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,0.4,"0.4","","","","Collection on farm","Harvest","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,1.34,"1.34","","","","Processing","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,1.76,"1.76","","","","Threshing","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01445","Sunflower seed",2014,5.26,"5.26","","","","","WholeSupplyChain","","","Physical Losses","","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.01,"0.01","","","","Farm","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.02,"0.02","","","","Storage","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.11,"0.11","","","","Drying","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.11,"0.11","","","","Processing","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.17,"0.17","","","","Transport","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.2,"0.2","","","","Packaging","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.25,"0.25","","","","Winnowing/cleaning","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.3,"0.3","","","","Wholesaler","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.49,"0.49","","","","Collection on farm","Harvest","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.49,"0.49","","","","Threshing","Farm","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,0.96,"0.96","","","","Harvesting","Storage","","","","2 agro-climatic zones","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01446","Safflower seed",2014,3.24,"3.24","","","","","WholeSupplyChain","","","Physical Losses","","","Stratified Multistage Random Sampling","-","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.02,"0.02","","","","Drying","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.03,"0.03","","","","","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.06,"0.06","","","","Processing","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.15,"0.15","","","","Packaging","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.3,"0.3","","","","Transportation","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.31,"0.31","","","","Retailer","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.84,"0.84","","","","Collection","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,0.99,"0.99","","","","Wholesaler","Storage","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,1.6,"1.6","","","","Harvesting","Harvest","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,2.18,"2.18","","","","Sorting/Grading","Farm","","","","4 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01460","Coconuts, in shell",2014,4.77,"4.77","","","","","WholeSupplyChain","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.02,"0.02","","","","Processing","Storage","","","Poor Storage Facilities","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.06,"0.06","","","","Packaging","Farm","","","","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.11,"0.11","","","","Retailer","Storage","","","Poor Storage Facilities","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.15,"0.15","","","","","Farm","","","Poor Storage Facilities","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.17,"0.17","","","","Storage","Storage","","","Poor Storage Facilities","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.25,"0.25","","","","Collection","Farm","","","","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.34,"0.34","","","","Wholesaler","Storage","","","Poor Storage Facilities","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,0.72,"0.72","","","","Transportation","Farm","","","","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,2.58,"2.58","","","","Harvesting","Harvest","","","","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,2.93,"2.93","","","","Sorting/Grading","Farm","","","","9 agro-climatic zones","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2014,7.32,"7.32","","","","","WholeSupplyChain","","","Physical Losses","","","Stratified Multistage Random Sampling","Survey","S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology","http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf"
"356","India","","01510","Potatoes",2010,23.5,"19-28","","","","","Harvest","","","","","","","Rapid Assessment","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf"
"356","India","","01510","Potatoes",2009,0.13,"0.13%","","","","Farm","Farm","","","","","","","Survey","Thomas Reardon, Kevin Chen, Bart Minten and Lourdes Adriano (2012)",""
"356","India","","01599.10","Edible roots and tubers with high starch or inulin content, n.e., fresh",2009,7.35,"7.35%","1.03kg","","","Storage","Storage","5 days","","","","","","Field Trial","Lisa Kitinoja (2010)",""
"356","India","","01599.10","Edible roots and tubers with high starch or inulin content, n.e., fresh",2009,13.57,"13.57%","1.9kg","","","Storage","Storage","5 days","","","","","","Field Trial","Lisa Kitinoja (2010)",""
"356","India","","0141","Soya beans",2006,0.01,"0.01","","","","Storage","Storage","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.08,"0.08","","","","Processing","Storage","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.14,"0.14","","","","Packaging","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.17,"0.17","","","","Transportion","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.22,"0.22","","","","Drying","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.42,"0.42","","","","Retailer","Storage","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.46,"0.46","","","","Collection","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.49,"0.49","","","","Winnowing/Cleaning","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.49,"0.49","","","","Wholesaler","Storage","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,0.83,"0.83","","","","Farm","Storage","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,1.24,"1.24","","","","Threshing","Farm","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0141","Soya beans",2006,3.14,"3.14","","","","Harvesting","Harvest","","","","","","","-","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.01,"0.01","","","","Storage","Storage","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.1,"0.1","","","","Transportation","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.2,"0.2","","","","Packaging","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.28,"0.28","","","","Drying","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.34,"0.34","","","","Winnowing/Cleaning","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.56,"0.56","","","","Retailer","Storage","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.68,"0.68","","","","Collection","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,0.76,"0.76","","","","Processing","Storage","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,1.22,"1.22","","","","Wholesaler","Storage","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
"356","India","","0142","Groundnuts, excluding shelled",2006,1.61,"1.61","","","","","Farm","","","","","","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India"
